Schm_code,Schm_Desc (Product),Schm_Type,Product Category,Product Sub-Category,updated_at
FD412,UTKRISTA BANDIPUR GAUNPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD524,UTKRISTA SURYABINAYAK NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD423,UTKRISTA BUDDHASHANTI GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD489,UTKRISTA RAJPUR GAUNPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD549,UTKRISTA KATHMANDU MAHANAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD552,UTKRISTA KABILASI NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD555,UTKRISTA AADHIKHOLA GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD422,UTKRISTA BUDDHASHANTI GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD425,UTKRISTA BEDKOT NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD369,UTKRISTA MAHALAXMI NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD367,UTKRISTA BIDEHA NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD345,UTKRISTA JAGARNATHPUR GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD436,UTKRISTA KACHANKAWAL GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD469,UTKRISTA KANCHAN GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD548,UTKRISTA KATHMANDU MAHANAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD430,UTKRISTA RAMPRASADRAI GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD500,UTKRISTA KATAHARIYA NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD447,UTKRISTA BHIMAD NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD509,UTKRISTA SABAILA NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD453,UTKRISTA THAKURBABA NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD337,UTKRISTA GODAWARI NAGARPALIKA - KAILALI FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD407,UTKRISTA BUDHIGANGA GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD324,UTKRISTA GAIDAHAWA GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD410,UTKRISTA BANDIPUR GAUNPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD346,UTKRISTA JAGARNATHPUR GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD487,UTKRISTA GADHAWA GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD498,UTKRISTA KERABARI GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD493,UTKRISTA LOHARPATTI MUSAGARMATHAIPALITY FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD496,UTKRISTA BARJU GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD460,UTKRISTA CHAKRAGHATTA GAUNPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD463,UTKRISTA MAHADEWA GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD478,UTKRISTA RAPTI NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD492,UTKRISTA LOHARPATTI MUSAGARMATHAIPALITY FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD294,UTKRISTA KATAHARIYA NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD296,UTKRISTA BIRTAMOD NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD525,UTKRISTA SURYABINAYAK NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD458,UTKRISTA CHAKRAGHATTA GAUNPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD495,UTKRISTA BARJU GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD514,UTKRISTA SAMSI GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD526,UTKRISTA SURYABINAYAK NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD402,UTKRISTA DEWANGUNJ GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD397,UTKRISTA DUDUWA GAUNPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD512,UTKRISTA SAMSI GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD408,UTKRISTA BUDHIGANGA GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD403,UTKRISTA DEWANGUNJ GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD474,UTKRISTA KANEPOKHARI GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD499,UTKRISTA KERABARI GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD519,UTKRISTA TARAKESHWOR NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD538,UTKRISTA HARIPUR NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD415,UTKRISTA BARDAGHAT NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD418,UTKRISTA BALARA NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD558,UTKRISTA NARAHA GAUPALIKA FIXED KHATA - PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD395,UTKRISTA DUDUWA GAUNPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD523,UTKRISTA GUJARA NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD522,UTKRISTA GUJARA NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD528,UTKRISTA SIYARI GAUNPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD541,UTKRISTA BAGMATI NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD544,UTKRISTA KAILARI GAUNPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD560,UTKRISTA MAHAGADHIMAI NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD363,UTKRISTA RAMDHUNI NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD431,UTKRISTA BAUDHIMAI NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD437,UTKRISTA BARDAGORIYA GAUNPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD372,UTKRISTA TIRAHUT GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD459,UTKRISTA CHAKRAGHATTA GAUNPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD468,UTKRISTA KANCHAN GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD471,UTKRISTA MIRCHAIYA NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD472,UTKRISTA MIRCHAIYA NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD475,UTKRISTA KANEPOKHARI GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD375,UTKRISTA KAGESHWORI MANOHARA NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD446,UTKRISTA BHIMAD NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD377,UTKRISTA NALGAD NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD386,UTKRISTA DEVCHULI NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD339,UTKRISTA GAURIGANGA NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD342,UTKRISTA CHHIPAHARMAI GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD479,UTKRISTA RIBDIKOT GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD563,UTKRISTA PANCHAKANYA GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD565,UTKRISTA PANCHAKANYA GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD566,UTKRISTA REMITTANCE FIXED KHATA -BELOW 5 LAKH,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD382,UTKRISTA SHUKLAGANDAKI NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD388,UTKRISTA DEVCHULI NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD485,UTKRISTA GADHAWA GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD391,UTKRISTA ROHINI GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD488,UTKRISTA RAJPUR GAUNPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD497,UTKRISTA KERABARI GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD515,UTKRISTA GODAWARI NAGARPALIKA - LALITPUR FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD318,UTKRISTA DEVDAHA NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD343,UTKRISTA CHHIPAHARMAI GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD099,UTKRISTA FIXED KHATA FD SWEEP,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD411,UTKRISTA BANDIPUR GAUNPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD421,UTKRISTA BANSGADHI MUSAGARMATHAIPAITY FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD539,UTKRISTA BAGMATI NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD542,UTKRISTA KAILARI GAUNPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD551,UTKRISTA KABILASI NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD371,UTKRISTA TIRAHUT GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD374,UTKRISTA KAGESHWORI MANOHARA NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD380,UTKRISTA SHUKLAGANDAKI NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD020,UTKRISTA HYBRID FD SWEEP KHATA- 10000,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD433,UTKRISTA BAUDHIMAI NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD295,UTKRISTA BIRTAMOD NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD298,UTKRISTA ARJUNDHARA MUNCIPALITY FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD349,UTKRISTA JEERABHAWANI GAUNPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD327,UTKRISTA GAURADAHA NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD001,UTKRISTA FIXED KHATA-FD SWEEP,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD462,UTKRISTA MAHADEWA GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD465,UTKRISTA MAHARAJGUNJ NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD466,UTKRISTA MAHARAJGUNJ NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD384,UTKRISTA DUHABI NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD518,UTKRISTA TARAKESHWOR NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD420,UTKRISTA BANSGADHI MUSAGARMATHAIPAITY FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD547,UTKRISTA PAKHRIBAS NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD534,UTKRISTA CHANDRAGIRI MUSAGARMATHAIPALITY FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD557,UTKRISTA NARAHA GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD480,UTKRISTA RIBDIKOT GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD483,UTKRISTA DHOBINI GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD484,UTKRISTA DHOBINI GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD297,UTKRISTA BIRTAMOD NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD300,UTKRISTA ARJUNDHARA MUNCIPALITY FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD333,UTKRISTA TOKHA NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD419,UTKRISTA BANSGADHI MUSAGARMATHAIPAITY FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD354,UTKRISTA BARABARDIYA NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD561,UTKRISTA MAHAGADHIMAI NAGARPALIKA FIXED KHATA - PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD516,UTKRISTA GODAWARI NAGARPALIKA  LALITPUR FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD517,UTKRISTA GODAWARI NAGARPALIKA - LALITPUR FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD520,UTKRISTA TARAKESHWOR NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD012,FD INDIVIDUAL-PMS,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD570,FD INDIVIDUAL MONTHLY-15 YEARS,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD006,FD INDIVIDUAL QTR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD571,FD INSTITUTION- 15 YEARS,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD007,NRN FIXED DEPOSIT FCY,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD221,UTKRISTA INSTITUTIONAL FD (MONTHLY OPERATINVE POSTING),SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD050,DOUBLE DEPOSIT PRODUCT-INDIVIDUAL,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD051,DOUBLE DEPOSIT PRODUCT-INSTITUTION,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD097,10X REMITTANCE FD MONTHLY OPERATIVE POSTING,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD096,10X INDIVIDUAL FD MONTHLY OPERATIVE POSTING,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD098,10X INSTITUTIONAL FIXED DEPOSIT(MONTLHY OP),SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD088,UTKRISTA 10X FIXED PLAN 7X- REMITTANCE,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD068,UTKRISTA 10X FIXED PLAN 5X- INDIVIDUAL,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD080,UTKRISTA 10X FIXED PLAN 8X- INSTITUTIONAL,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD073,UTKRISTA 10X FIXED PLAN 10X- INDIVIDUAL,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD065,UTKRISTA 10X FIXED PLAN 2X- INDIVIDUAL,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD085,UTKRISTA 10X FIXED PLAN 4X- REMITTANCE,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD086,UTKRISTA 10X FIXED PLAN 5X- REMITTANCE,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD075,UTKRISTA 10X FIXED PLAN 3X- INSTITUTIONAL,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD071,UTKRISTA 10X FIXED PLAN 8X- INDIVIDUAL,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD078,UTKRISTA 10X FIXED PLAN 6X- INSTITUTIONAL,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD079,UTKRISTA 10X FIXED PLAN 7X- INSTITUTIONAL,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD072,UTKRISTA 10X FIXED PLAN 9X- INDIVIDUAL,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD094,10X REMITTANCE FIXED,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD224,UTKRISTA STHANIYA FD MONTHLY OPERATIVE POSTING,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD095,10X INSTITUTIONAL FD (MONTHLY OPERATIVE POSTING),SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD074,UTKRISTA 10X FIXED PLAN 2X- INSTITUTIONAL,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD066,UTKRISTA 10X FIXED PLAN 3X- INDIVIDUAL,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD090,UTKRISTA 10X FIXED PLAN 9X- REMITTANCE,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD076,UTKRISTA 10X FIXED PLAN 4X- INSTITUTIONAL,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD084,UTKRISTA 10X FIXED PLAN 3X- REMITTANCE,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD091,UTKRISTA 10X FIXED PLAN 10X- REMITTANCE,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD067,UTKRISTA 10X FIXED PLAN 4X- INDIVIDUAL,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD069,UTKRISTA 10X FIXED PLAN 6X- INDIVIDUAL,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD093,10X INSTITUTIONAL FIXED,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD077,UTKRISTA 10X FIXED PLAN 5X- INSTITUTIONAL,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD081,UTKRISTA 10X FIXED PLAN 9X- INSTITUTIONAL,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD223,UTKRISTA INDIVIDUAL REMITTANCE FD MONTHLY OPERATIVE POSTING,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD092,10X - INDIVIDUAL FIXED,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
FD222,UTKRISTA INDIVIDUAL FD MONTHLY OPERATIVE POSTING,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
RD002,SAGARMATHA RECURRING DEPOSIT A/C,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
RD003,UTTAM RECURRING DEPOSIT,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
RD005, SUPER UTTAM MASIK SAGARMATHAHHEP KHATA (CUSTOMIZED),SBA,Deposit,Fixed,2024-08-09 10:31:27.125
RD004, SUPER UTTAM MASIK SAGARMATHAHHEP KHATA (NORMAL),SBA,Deposit,Fixed,2024-08-09 10:31:27.125
RD006, PREMIUM SUPER UTTAM MASIK SAGARMATHAHHEP KHATA,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
RD007, PREMIUM SUPER UTTAM MASIK SAGARMATHAHHEP KHATA- CUSTOMIZE,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
RD008,UTKRISTA MASIK SAGARMATHAHHEP KHATA,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
RD055,UTKRISTA 10X REMITTANCE MASIK NISCHEP PLAN,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
RD056,UTKRISTA MASIK NISCHEP -INDIVIDUAL MONTHLY OPERATING POSTING,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
RD052,UTKRISTA REMITTANCE MASIK SAGARMATHAHHEP KHATA - MONTHLY,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
RD051,UTKRISTA MASIK SAGARMATHAHHEP KHATA- MONTHLY,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
RD057,MASIK SAGARMATHAHHEP KHATA- MONTHLY,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
RD053,10X MASIK NISCHEP- INDIVIDUAL,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
RD054,10X MASIK NISCHEP - REMITTANCE,SBA,Deposit,Fixed,2024-08-09 10:31:27.125
SBCAL,CALL DEPOSIT-CO-OPEARTIVE,SBA,Deposit,Call,2024-08-09 10:31:27.125
SBCLM,SAVING CALL DEP MONTHLY,SBA,Deposit,Call,2024-08-09 10:31:27.125
SBBUS,BUSINESS CALL ACCOUNT,SBA,Deposit,Call,2024-08-09 10:31:27.125
INSCL,CALL DEPOSIT- INSTITUTION,SBA,Deposit,Call,2024-08-09 10:31:27.125
SBSUP,COR. SUPER CALL AC-SBSUP,SBA,Deposit,Call,2024-08-09 10:31:27.125
SBSOC,SOCIAL ACCOUNT-INSTITUTION,SBA,Deposit,Call,2024-08-09 10:31:27.125
STCAL,STRUCTURED CALL DEPOSIT,SBA,Deposit,Call,2024-08-09 10:31:27.125
INCAL,INDIVIDUAL CALL DEP-INCAL,SBA,Deposit,Call,2024-08-09 10:31:27.125
SBSKS,SIKSHYA KOSH,SBA,Deposit,Call,2024-08-09 10:31:27.125
INSC1,INST. CALL ACCOUNT,SBA,Deposit,Call,2024-08-09 10:31:27.125
INSC2,INST. CALL ACCOUNT,SBA,Deposit,Call,2024-08-09 10:31:27.125
INSC3,INST. CALL ACCOUNT,SBA,Deposit,Call,2024-08-09 10:31:27.125
INSC4,INST. CALL ACCOUNT,SBA,Deposit,Call,2024-08-09 10:31:27.125
INSC5,INST. CALL ACCOUNT,SBA,Deposit,Call,2024-08-09 10:31:27.125
INSC6,INST. CALL ACCOUNT,SBA,Deposit,Call,2024-08-09 10:31:27.125
INSC7,INST. CALL ACCOUNT,SBA,Deposit,Call,2024-08-09 10:31:27.125
INSC8,INST. CALL ACCOUNT,SBA,Deposit,Call,2024-08-09 10:31:27.125
INSC9,INST. CALL ACCOUNT,SBA,Deposit,Call,2024-08-09 10:31:27.125
INCA1,INDIVIDUAL CALL DEPOSIT,SBA,Deposit,Call,2024-08-09 10:31:27.125
INCA2,INDIVIDUAL CALL DEPOSIT,SBA,Deposit,Call,2024-08-09 10:31:27.125
INCA3,INDIVIDUAL CALL DEPOSIT,SBA,Deposit,Call,2024-08-09 10:31:27.125
INCA4,INDIVIDUAL CALL DEPOSIT,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL103,CALL HALF YEAR INDIV EUR,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL104,CALL HALF YEAR INDIV GBP,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL251,SAGARMATHA-SUPER DEPOSIT-INDV.,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL500,SOCIAL ACCOUNT-CO-OPERATIVE,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL001,SIKSHYA KOSH,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL002,CALL QUARTERLY INDIV. NPR,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL003,CALL QUARTERLY INDIV USD,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL004,CALL QUARTERLY INDIV EUR,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL005,CALL QUARTERLY INDIV GBP,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL006,CALL  INDIVIDUAL SLAB1,SBA,Deposit,Call,2024-08-09 10:31:27.125
